benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_same_mask_repeat_std
ackley10,random,0,19.291210174560547,-19.291210174560547,0.08424512506462634,0.021059531718492508,0.012815187685191631,0.0,0.005382020957767963,0.0,0.2701299488544464,0.036586862057447433
ackley10,random,1,20.418304443359375,-20.418304443359375,0.08276320795994252,0.020689155906438828,0.012671863660216331,0.0,0.005231218412518501,0.0,0.10177291929721832,0.01993374526500702
ackley10,gfn,0,19.291210174560547,-19.291210174560547,0.7443543750559911,0.18608659505844116,0.012726166285574436,0.1505967676639557,0.17063987255096436,0.0,0.4209892749786377,0.04339228942990303
ackley10,gfn,1,20.418304443359375,-20.418304443359375,0.7539897500537336,0.18849612772464752,0.013915354385972023,0.15173602104187012,0.17181169986724854,0.0,0.3900860548019409,0.04673147574067116
