benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_step_improvement_std,mean_same_mask_repeat_std,proxy_actual_gain_corr
ackley10,random,0,17.939739227294922,-17.939739227294922,7.996877416968346,0.33317166566848755,0.09912780672311783,0.0,0.22038541734218597,0.0,0.32749229669570923,0.04740171507000923,0.03891225531697273,-0.18833565683210549
ackley10,random,1,19.542194366455078,-19.542194366455078,8.36840429098811,0.3486234247684479,0.10257316380739212,0.0,0.2317958027124405,0.0,0.3457077741622925,0.0551665835082531,0.05230560526251793,-0.3147024423571919
ackley10,random,2,20.246826171875,-20.246826171875,7.826275917002931,0.32606199383735657,0.09501277655363083,0.0,0.21769846975803375,0.0,0.3380863666534424,0.03531765937805176,0.043070968240499496,-0.26767785927287524
ackley10,random,3,20.335464477539062,-20.335464477539062,7.274403832969256,0.3030695617198944,0.089743472635746,0.0,0.20086030662059784,0.0,0.34547197818756104,0.03869819641113281,0.04019545018672943,-0.22919936331314444
ackley10,random,4,19.495254516601562,-19.495254516601562,7.310958749963902,0.30459269881248474,0.08965384215116501,0.0,0.20221738517284393,0.0,0.3270696699619293,0.034690674394369125,0.043666910380125046,-0.4010822450811928
ackley10,gfn,0,17.696147918701172,-17.696147918701172,698.8850575409597,29.12015724182129,0.15346388518810272,28.47391700744629,28.947463989257812,0.0,0.32136884331703186,0.203904390335083,0.09134498983621597,0.002609742885595652
ackley10,gfn,1,18.29759979248047,-18.29759979248047,729.5469707919983,30.397733688354492,0.1584204137325287,29.730497360229492,30.219390869140625,0.0,0.32346972823143005,0.2920748293399811,0.16634242236614227,0.20500509682713303
ackley10,gfn,2,18.263553619384766,-18.263553619384766,731.0040555830346,30.458450317382812,0.1591590940952301,29.78131675720215,30.279556274414062,0.0,0.32423463463783264,0.2353525310754776,0.12264420837163925,0.5363206268551042
ackley10,gfn,3,19.462665557861328,-19.462665557861328,729.7986144169699,30.408220291137695,0.15674979984760284,29.736671447753906,30.231115341186523,0.0,0.3245459496974945,0.1795046329498291,0.09774632006883621,-0.3684008107750035
ackley10,gfn,4,17.803741455078125,-17.803741455078125,726.7129655410536,30.27965545654297,0.1613176017999649,29.605010986328125,30.097829818725586,0.0,0.32403457164764404,0.31700238585472107,0.18071770668029785,0.42746047380913216
