benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_step_improvement_std,mean_same_mask_repeat_std,proxy_actual_gain_corr
branin,random,0,0.5403136014938354,-0.9382009506225586,6.423769832937978,0.35682833194732666,0.17217054963111877,0.0,0.1739303022623062,0.035879626870155334,0.7195134162902832,1.9949368238449097,1.101677656173706,-0.5719355890001108
branin,random,1,1.9835938215255737,-2.381481170654297,5.288258916931227,0.29374605417251587,0.11383523046970367,0.0,0.16940809786319733,0.01215277798473835,3.7056503295898438,2.6489200592041016,1.268592357635498,-0.21592138676044997
branin,random,2,5.192541122436523,-5.590428352355957,5.276210749987513,0.29307812452316284,0.11385251581668854,0.0,0.16866439580917358,0.0040509263053536415,0.41343629360198975,0.8456785678863525,0.7427160143852234,0.16722184451565916
branin,random,3,4.436506748199463,-4.8343939781188965,5.291975208092481,0.29395362734794617,0.11312254518270493,0.0,0.17037485539913177,0.0005787037080153823,0.23358027637004852,0.4457643926143646,1.2147338390350342,0.04530326229837838
branin,random,4,3.2858641147613525,-3.6837515830993652,5.325522082974203,0.29581910371780396,0.11470536142587662,0.0,0.17053532600402832,0.125,0.7849452495574951,1.1868565082550049,1.0450618267059326,-0.31591928997936103
branin,gfn,0,0.32232940196990967,-0.7202167510986328,178.25388129090425,9.902947425842285,0.11563996225595474,9.51590347290039,9.776838302612305,0.12037037312984467,1.3830435276031494,3.386143445968628,0.7880592942237854,-0.1724215654654227
branin,gfn,1,1.9835938215255737,-2.381481170654297,178.11541450000368,9.89525318145752,0.11692196875810623,9.511491775512695,9.767861366271973,0.025462962687015533,5.386693954467773,4.464366912841797,1.387453556060791,-0.12055483169100452
branin,gfn,2,5.192541122436523,-5.590428352355957,179.64278037496842,9.980107307434082,0.11752229183912277,9.589733123779297,9.851978302001953,0.05324074253439903,1.2110978364944458,4.250610828399658,0.8300947546958923,0.37912066134971545
branin,gfn,3,4.9067606925964355,-5.304647922515869,180.1309476669412,10.007225036621094,0.11772843450307846,9.617836952209473,9.878890991210938,0.03761574253439903,0.6117807030677795,4.3449811935424805,1.0698591470718384,0.3309731906206472
branin,gfn,4,3.2858641147613525,-3.6837515830993652,179.33589316694997,9.96306037902832,0.11824025213718414,9.575787544250488,9.834356307983398,0.060185179114341736,1.4520163536071777,3.9301490783691406,1.2393231391906738,-0.6665477887030051
