benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_same_mask_repeat_std
branin,random,0,4.821750640869141,-5.219637870788574,0.07602379098534584,0.019004113972187042,0.011470448225736618,0.0,0.004869468510150909,0.0,0.15783630311489105,1.600999116897583
branin,random,1,4.401375770568848,-4.799263000488281,0.08923604199662805,0.022306719794869423,0.012319905683398247,0.0,0.005225250031799078,0.0,0.0566287524998188,1.3175443410873413
branin,gfn,0,4.821750640869141,-5.219637870788574,0.46458075009286404,0.11614319682121277,0.012044541537761688,0.08899207413196564,0.10145962238311768,0.0,0.3752918541431427,1.6395366191864014
branin,gfn,1,4.401375770568848,-4.799263000488281,0.4632035408867523,0.11579938977956772,0.011876926757395267,0.0885751023888588,0.10134720802307129,0.0,0.2826954126358032,1.54383385181427
