benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_step_improvement_std,mean_same_mask_repeat_std,proxy_actual_gain_corr
branin,random,0,0.6236399412155151,-1.0215272903442383,5.869879666017368,0.3260059356689453,0.140264093875885,0.0,0.1744503676891327,0.0,0.32205307483673096,3.9787418842315674,1.7810499668121338,-0.5052857610493031
branin,random,1,0.9331978559494019,-1.331085205078125,4.804947083001025,0.26689523458480835,0.08250556141138077,0.0,0.17311467230319977,0.0,0.31605014204978943,2.5460057258605957,1.685265302658081,-0.23619780198926338
branin,random,2,0.5849360227584839,-0.982823371887207,4.725033208960667,0.2624574601650238,0.08124547451734543,0.0,0.17000727355480194,0.0,0.3333614766597748,2.985018730163574,1.1543978452682495,-0.8716878020180063
branin,random,3,3.738671064376831,-4.136558532714844,4.761256875004619,0.2644682824611664,0.08138547092676163,0.0,0.1719866842031479,0.0,0.28439733386039734,0.5553863048553467,1.061089038848877,-0.9474515882266973
branin,random,4,1.0656403303146362,-1.4635276794433594,4.7578673750394955,0.2642804682254791,0.08107337355613708,0.0,0.17207717895507812,0.0,0.3230350911617279,3.230142831802368,1.957448124885559,-0.746671583834222
branin,gfn,0,0.6236399412155151,-1.0215272903442383,278.0007350000087,15.444432258605957,0.08386366069316864,14.990853309631348,15.349265098571777,0.0,0.3041551411151886,10.503915786743164,1.636202335357666,-0.4708547632858479
branin,gfn,1,0.9331978559494019,-1.331085205078125,278.20176958304364,15.45560359954834,0.0824398621916771,15.004292488098145,15.36184310913086,0.0,0.3194330930709839,15.15541934967041,1.8142839670181274,-0.1580770638643498
branin,gfn,2,0.5849360227584839,-0.982823371887207,285.1851522079669,15.843560218811035,0.08100267499685287,15.38810920715332,15.750815391540527,0.0,0.3224656879901886,13.38381576538086,1.4874964952468872,-0.7849650149758186
branin,gfn,3,4.732634544372559,-5.130521774291992,287.341545916046,15.96336555480957,0.08058804273605347,15.505828857421875,15.870954513549805,0.0,0.33944210410118103,9.721319198608398,1.1435439586639404,-0.9746474829615183
branin,gfn,4,1.0854328870773315,-1.4833202362060547,289.3843150000321,16.07685661315918,0.08201569318771362,15.61279296875,15.98301887512207,0.0,0.3192155659198761,7.11511754989624,1.1216553449630737,-0.14522693168756548
