benchmark,method,final_regret_mean,final_regret_std,final_best_mean,final_best_std,total_time_mean_sec,total_time_std_sec,iter_time_mean_sec,surrogate_time_mean_sec,gfn_train_time_mean_sec,proposal_time_mean_sec
hartmann6,random,0.5571260690689087,0.3059381500811901,2.7652419567108155,0.3059381500811901,5.770373399765231,0.21537997163945977,0.26226168870925903,0.08885013610124588,0.0,0.17328429520130156
hartmann6,gfn,0.702708625793457,0.5144356811649198,2.619659399986267,0.5144356811649198,310.73008033363146,6.225587754052366,14.12406234741211,0.08974267989397049,13.732119369506837,0.3019464075565338
