benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_same_mask_repeat_std
hartmann6,random,0,1.5463922023773193,1.7759758234024048,0.07867920794524252,0.01966802030801773,0.011873854324221611,0.0,0.005057312082499266,0.0,0.07856742292642593,0.036319371312856674
hartmann6,random,1,2.259178400039673,1.0631895065307617,0.08266683295369148,0.02066514641046524,0.012593697756528854,0.0,0.005285677034407854,0.0,0.2307279407978058,0.029344899579882622
hartmann6,gfn,0,1.8391914367675781,1.483176589012146,0.6109866250772029,0.15274514257907867,0.013415729627013206,0.12005555629730225,0.13674749433994293,0.0,0.33123746514320374,0.026531793177127838
hartmann6,gfn,1,2.259178400039673,1.0631895065307617,0.6250349999172613,0.15625709295272827,0.013739291578531265,0.12279555946588516,0.1398269534111023,0.0,0.3320843279361725,0.03267791494727135
