benchmark,method,final_regret_mean,final_regret_std,final_best_mean,final_best_std,total_time_mean_sec,total_time_std_sec,iter_time_mean_sec,surrogate_time_mean_sec,gfn_train_time_mean_sec,proposal_time_mean_sec
ackley10,random,18.152581787109376,1.1660790358701143,-18.152581787109376,1.1660790358701143,7.524873766838573,0.22764870195976983,0.3135079324245453,0.10070936232805253,0.0,0.212659153342247
ackley10,gfn,16.74468421936035,1.542146126143362,-16.74468421936035,1.542146126143362,509.4177725829883,30.92657791993683,21.225708389282225,0.09905988574028016,20.77495422363281,0.35149964690208435
