benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_same_mask_repeat_std
ackley10,random,0,19.291210174560547,-19.291210174560547,0.08201583300251514,0.020502407103776932,0.012466832995414734,0.0,0.00523540610447526,0.0,0.24269255995750427,0.036586862057447433
ackley10,random,1,20.418304443359375,-20.418304443359375,0.08045033295638859,0.020111167803406715,0.01215817779302597,0.0,0.005261062644422054,0.0,0.0860908105969429,0.01993374526500702
ackley10,gfn,0,19.291210174560547,-19.291210174560547,0.7333646250190213,0.18333953619003296,0.013180531561374664,0.14785940945148468,0.16749581694602966,0.0,0.29846805334091187,0.03999833017587662
ackley10,gfn,1,20.418304443359375,-20.418304443359375,0.7610650840215385,0.19026464223861694,0.015261208638548851,0.1523483544588089,0.1723138689994812,0.0,0.29694172739982605,0.04673147574067116
