benchmark,random_final_regret_mean,random_final_regret_std,gfn_final_regret_mean,gfn_final_regret_std,regret_gain_of_gfn,slowdown_factor,random_floor_reward_fraction,gfn_floor_reward_fraction,random_improvement_std,gfn_improvement_std,random_repeat_std,gfn_repeat_std,random_proxy_actual_gain_corr,gfn_proxy_actual_gain_corr
branin,0.5226982831954956,0.42449188232421875,0.5226982831954956,0.42449188232421875,0.0,0.9633469718564066,0.0,0.0,0.006293272599577904,2.9049012660980225,1.3012293577194214,1.1364195346832275,0.3460177779197693,-0.015776634216308594
hartmann6,2.4336585998535156,0.38929152488708496,1.6009986400604248,0.4433683753013611,0.8326599597930908,7.842095490360399,0.0,0.0,0.0013965265825390816,0.019109323620796204,0.018018078058958054,0.01385694369673729,-0.3787073791027069,0.42029866576194763
ackley10,19.396102905273438,0.7345771789550781,19.396102905273438,0.7345771789550781,0.0,9.64731503144476,0.0,0.0,0.014434680342674255,0.06851767003536224,0.04968072846531868,0.06780382990837097,0.38329416513442993,0.013697952032089233
