benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_same_mask_repeat_std
branin,random,0,3.3775012493133545,-3.775388717651367,0.8084472500486299,0.20210982859134674,0.19462800025939941,0.0,0.00493376050144434,0.0,0.07925494760274887,1.8485877513885498
branin,random,1,6.581874370574951,-6.979761600494385,0.07990358292590827,0.019973136484622955,0.012387718074023724,0.0,0.0048762294463813305,0.0,0.304977685213089,0.6183069944381714
branin,gfn,0,3.1171553134918213,-3.515042781829834,0.49558425007853657,0.12389403581619263,0.013156833127140999,0.09481692314147949,0.10802556574344635,0.0,0.2409902662038803,1.8826746940612793
branin,gfn,1,4.305182456970215,-4.703069686889648,0.45753895805682987,0.11438298970460892,0.012811874970793724,0.08658364415168762,0.09906831383705139,0.0,0.285673588514328,1.0818901062011719
