benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_same_mask_repeat_std
hartmann6,random,0,1.5463922023773193,1.7759758234024048,0.08412095904350281,0.021028418093919754,0.01303051970899105,0.0,0.00524561433121562,0.0,0.10490695387125015,0.036319371312856674
hartmann6,random,1,2.259178400039673,1.0631895065307617,0.08219070895574987,0.020546114072203636,0.012719646096229553,0.0,0.005150770768523216,0.0,0.28659725189208984,0.029344899579882622
hartmann6,gfn,0,1.8391914367675781,1.483176589012146,0.6317178329918534,0.1579277217388153,0.013596739619970322,0.12408586591482162,0.14135678112506866,0.0,0.4173319935798645,0.026633402332663536
hartmann6,gfn,1,2.259178400039673,1.0631895065307617,0.629095165990293,0.15727216005325317,0.013226490467786789,0.12457691878080368,0.1412755846977234,0.0,0.3798280954360962,0.03267791494727135
