benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_step_improvement_std,mean_same_mask_repeat_std,proxy_actual_gain_corr
hartmann6,random,0,2.105433225631714,1.2169346809387207,0.08275970804970711,0.020643021911382675,0.01278590690344572,0.0,0.005082323215901852,0.0,0.14497247338294983,0.0018560648895800114,0.017068127170205116,-0.609533008589666
hartmann6,random,1,2.3624701499938965,0.9598978161811829,0.0797124580712989,0.019880427047610283,0.01211071852594614,0.0,0.0050524999387562275,0.0,0.1650773286819458,0.003472554497420788,0.01936761662364006,0.2327778216334985
hartmann6,random,2,2.837472915649414,0.48489511013031006,0.0790892499499023,0.01973060518503189,0.011970843188464642,0.0,0.004984083119779825,0.0,0.22571808099746704,0.0005255962023511529,0.015386279672384262,-0.3554998878640683
hartmann6,random,3,1.7790099382400513,1.5433580875396729,0.07643512496724725,0.01906786486506462,0.011658864095807076,0.0,0.004743489436805248,0.0,0.152674600481987,0.001557895797304809,0.014430709183216095,-0.6415798494155239
hartmann6,random,4,1.8626883029937744,1.4596797227859497,0.07536487502511591,0.01879139617085457,0.011272926814854145,0.0,0.004809197969734669,0.0,0.06333831697702408,0.0019030111143365502,0.035789117217063904,0.16797489824277276
hartmann6,gfn,0,2.105433225631714,1.2169346809387207,0.6122857499867678,0.1530258059501648,0.012627290561795235,0.12054295837879181,0.1374576985836029,0.0,0.33413904905319214,0.03354330733418465,0.01774953305721283,-0.43326870021421926
hartmann6,gfn,1,2.3624701499938965,0.9598978161811829,0.6024136249907315,0.15055881440639496,0.012490177527070045,0.1196184828877449,0.1353728175163269,0.0,0.2986783981323242,0.011716267094016075,0.02766406163573265,-0.33761213045701194
hartmann6,gfn,2,2.837472915649414,0.48489511013031006,0.6029742080718279,0.1506998986005783,0.012417634949088097,0.11950382590293884,0.13566899299621582,0.0,0.2928861677646637,0.007086926139891148,0.012598469853401184,-0.7703907540615932
hartmann6,gfn,3,1.7790099382400513,1.5433580875396729,0.5992219588952139,0.14976096153259277,0.012671229429543018,0.11855775117874146,0.1345539391040802,0.0,0.2959696650505066,0.013291029259562492,0.02737293764948845,-0.6767020275590258
hartmann6,gfn,4,1.8626883029937744,1.4596797227859497,0.5985820409841835,0.14959987998008728,0.012405896559357643,0.11861749738454819,0.1345006674528122,0.0,0.34099769592285156,0.03424779325723648,0.03228234872221947,0.44527247920435714
