benchmark,method,seed,final_regret,final_best_value,total_wall_time_sec,mean_iteration_time_sec,mean_surrogate_train_time_sec,mean_gfn_train_time_sec,mean_proposal_time_sec,floor_reward_fraction,mean_step_reward_std,mean_step_improvement_std,mean_same_mask_repeat_std,proxy_actual_gain_corr
ackley10,random,0,19.299209594726562,-19.299209594726562,2.5745967499678954,0.10723728686571121,0.09224619716405869,0.0,0.002213137224316597,0.0,0.0,0.0,0.045342493802309036,0.24255406521772152
ackley10,random,1,19.206714630126953,-19.206714630126953,2.5936217079870403,0.10802993923425674,0.09243961423635483,0.0,0.002271706471219659,0.0,0.0,0.0,0.07647158950567245,0.29957331892576766
ackley10,random,2,18.378890991210938,-18.378890991210938,2.5447514170082286,0.10599344968795776,0.09096916764974594,0.0,0.002290524309501052,0.0,0.0,0.0,0.05077973008155823,-0.4017893768853064
ackley10,random,3,18.531661987304688,-18.531661987304688,2.606054582982324,0.10854848474264145,0.09288674592971802,0.0,0.002215552143752575,0.0,0.0,0.0,0.07853958010673523,0.17975590903623792
ackley10,random,4,18.782302856445312,-18.782302856445312,2.6594763749744743,0.11077321320772171,0.09502842277288437,0.0,0.0022678959649056196,0.0,0.0,0.0,0.05815628543496132,0.27672533464046223
